date,month,day,year,price,totalCirculation,totalTransactionFees,numberofUniqueBitcoinAddresses,totalOutputVolumeValue,dailyMinersRevenue,difficulty,averageNumberOfTransactionsPerBlock,high,low,
6/17/2013,6,17,2013,100.52521,11301225,35.05299427,45693,557268.8023,390540.4409,19339258.27,247,,,
6/18/2013,6,18,2013,107.38999,11304875,36.99237474,48967,600799.7376,395839.5031,19339258.27,230,,,
6/19/2013,6,19,2013,107.835,11308000,36.13715542,55778,639946.2426,340866.435,19339258.27,286,,,
6/20/2013,6,20,2013,111.97,11311650,62.60148592,54530,664640.9822,415632.64,19339258.27,308,,,
6/21/2013,6,21,2013,111,11315975,55.51629176,58295,808002.2303,486180,19339258.27,241,,,
6/22/2013,6,22,2013,109.09,11320275,45.58428107,49708,453784.5126,473996.05,19339258.27,281,,,
6/23/2013,6,23,2013,107.68389,11324675,40.63780671,41462,363194.7181,478116.4716,19339258.27,287,,,
6/24/2013,6,24,2013,101.96936,11328250,37.82404209,48326,519400.8813,368313.3283,19339258.27,242,,,
6/25/2013,6,25,2013,103.86665,11331950,36.22112769,50770,729778.8644,388045.8044,19339258.27,201,,,
6/26/2013,6,26,2013,104.40565,11336675,38.21914872,54518,647186.4106,497284.1109,19339258.27,222,,,
6/27/2013,6,27,2013,102.79001,11340825,33.13590698,51936,595242.991,429970.6118,19339258.27,275,,,
6/28/2013,6,28,2013,96.63498,11345025,47.29444705,53524,582637.0046,410408.7601,19339258.27,202,,,
6/29/2013,6,29,2013,95.85301,11349050,25.79585074,55499,599896.3873,388204.6905,21335329.11,203,,,
6/30/2013,6,30,2013,96.5,11353150,19.88041027,41271,421917.863,397483.5,21335329.11,205,,,
7/1/2013,7,1,2013,90.998,11356975,31.95531521,49206,702652.2629,350888.288,21335329.11,196,,,
7/2/2013,7,2,2013,89.55,11360900,37.0769864,56769,858590.7197,354797.1,21335329.11,154,,,
7/3/2013,7,3,2013,82.8,11365275,29.49682754,53642,744097.3616,364651.2,21335329.11,198,,,
7/4/2013,7,4,2013,79.8,11369525,21.101607,53347,887100.5764,340825.8,21335329.11,207,,,
7/5/2013,7,5,2013,67.85844,11373950,33.41026781,47699,964524.8385,302512.9255,21335329.11,230,,,
7/6/2013,7,6,2013,69.34602,11378650,31.75035904,46957,845854.8106,328076.0206,21335329.11,213,,,
7/7/2013,7,7,2013,70.942,11383325,17.31315056,37506,670229.7275,332859.864,21335329.11,303,,,
7/8/2013,7,8,2013,77.64,11387975,31.43815723,47647,684014.0953,363432.84,21335329.11,266,,,
7/9/2013,7,9,2013,76.32791,11393000,35.161138,54846,1087300.053,386219.2246,21335329.11,209,,,
7/10/2013,7,10,2013,78.58899,11397275,26.25884419,55835,1218489.976,338011.246,21335329.11,214,,,
7/11/2013,7,11,2013,87.15,11402075,33.81696437,56988,956221.1025,421195.95,26162875.68,236,,,
7/12/2013,7,12,2013,97.8,11406200,32.05021445,69663,1134412.888,406554.6,26162875.68,234,,,
7/13/2013,7,13,2013,95.995,11409975,25.13594621,57072,881201.1587,364781,26162875.68,239,,,
7/14/2013,7,14,2013,94.75,11414050,31.82965821,38740,694343.8011,389043.5,26162875.68,224,,,
7/15/2013,7,15,2013,98.37516,11418325,23.34949228,46589,605676.6457,422816.4377,26162875.68,179,,,
7/16/2013,7,16,2013,97.01,11422425,34.01475967,53761,906868.4965,401039.34,26162875.68,189,,,
7/17/2013,7,17,2013,97.97,11426650,33.40695216,54355,1104177.144,417156.26,26162875.68,206,,,
7/18/2013,7,18,2013,90.40001,11430950,27.59409047,54308,965209.8211,391160.8433,26162875.68,273,,,
7/19/2013,7,19,2013,93.41082,11435175,33.02637011,48100,872196.4371,397743.2716,26162875.68,259,,,
7/20/2013,7,20,2013,91.8775,11439850,21.48857703,44457,567387.9245,431456.74,26162875.68,308,,,
7/21/2013,7,21,2013,88.93999,11444725,26.49400011,43487,505908.0666,435894.891,26162875.68,232,,,
7/22/2013,7,22,2013,91.788,11449225,21.9931243,46082,866111.1725,414973.548,31256960.73,218,,,
7/23/2013,7,23,2013,95.396,11452850,31.91271509,54206,1029842.148,348767.776,31256960.73,187,,,
7/24/2013,7,24,2013,93.6216,11456700,32.92301081,54521,844442.5248,363439.0512,31256960.73,266,,,
7/25/2013,7,25,2013,96.2,11460125,34.86795346,51978,777831.8929,332755.8,31256960.73,216,,,
7/26/2013,7,26,2013,96.39475,11464575,22.80421394,55955,869402.177,431077.322,31256960.73,260,,,
7/27/2013,7,27,2013,95.20461,11468700,30.69502419,42750,533718.3363,395575.1546,31256960.73,247,,,
7/28/2013,7,28,2013,99.00001,11473125,19.93133624,37554,475543.7868,439956.0444,31256960.73,279,,,
7/29/2013,7,29,2013,101.04202,11477275,30.87144133,54397,801401.4989,422355.6436,31256960.73,274,,,
7/30/2013,7,30,2013,101.89998,11481900,37.36421201,55581,881026.5731,475057.7068,31256960.73,260,,,
7/31/2013,7,31,2013,104.95555,11486875,45.52101435,69550,1031238.996,526876.861,31256960.73,249,,,
8/1/2013,8,1,2013,104.19,11491500,31.49185887,82370,1103374.378,485108.64,31256960.73,276,,,
8/2/2013,8,2,2013,105.5,11496250,41.01530553,84776,906937.4879,505450.5,31256960.73,325,,,
8/3/2013,8,3,2013,103.80001,11500725,28.01755065,53305,738992.0737,467411.445,37392766.14,282,,,
8/4/2013,8,4,2013,104.67459,11505000,32.74170112,46413,501888.0517,450833.4591,37392766.14,255,,,
8/5/2013,8,5,2013,106.4,11509800,27.05473128,57924,795629.1254,513592.8,37392766.14,261,,,
8/6/2013,8,6,2013,106.88378,11514525,40.53861293,61468,749616.2656,509301.2117,37392766.14,191,,,
8/7/2013,8,7,2013,105.6,11518925,30.18051369,64048,805001.5609,467808,37392766.14,200,,,
8/8/2013,8,8,2013,101.9,11523975,49.6207779,61019,785257.1086,519588.1,37392766.14,278,,,
8/9/2013,8,9,2013,102.3,11529175,45.849913,57904,640799.0042,536563.5,37392766.14,327,,,
8/10/2013,8,10,2013,102.61802,11534150,29.35579481,52564,517153.9425,513500.5721,37392766.14,353,,,
8/11/2013,8,11,2013,103.85001,11539500,33.93550069,43679,432494.3896,559024.6038,37392766.14,397,,,
8/12/2013,8,12,2013,104.99498,11545225,24.14323112,70581,731015.4422,603616.14,37392766.14,316,,,
8/13/2013,8,13,2013,107.29884,11550025,29.55608972,75208,1196357.334,518146.0984,50810339.05,269,,,
8/14/2013,8,14,2013,100.03,11553875,43.02378882,60659,1405350.267,389416.79,50810339.05,392,,,
8/15/2013,8,15,2013,98.28,11558050,64.02507935,66433,923708.5749,416608.92,50810339.05,367,,,
8/16/2013,8,16,2013,98.51,11562350,45.60521477,69457,1099833.809,428025.95,50810339.05,307,,,
8/17/2013,8,17,2013,98.39,11567025,29.42751688,58546,983013.8618,462826.56,50810339.05,301,,,
8/18/2013,8,18,2013,99.02,11571950,44.92668611,42791,831928.9473,492030.38,50810339.05,278,,,
8/19/2013,8,19,2013,102.07,11576400,37.81465044,65506,1086202.696,457988.09,50810339.05,274,,,
8/20/2013,8,20,2013,104.59,11580925,45.78527809,69460,955506.834,477976.3,50810339.05,315,,,
8/21/2013,8,21,2013,109.75,11586075,34.14204628,70761,1186924.102,568944,50810339.05,328,,,
8/22/2013,8,22,2013,111.01,11591275,37.04061907,70737,890014.5175,581359.37,50810339.05,354,,,
8/23/2013,8,23,2013,107.48,11596650,35.02624015,68764,828835.1012,581466.8,50810339.05,381,,,
8/24/2013,8,24,2013,108.79,11601300,28.06437009,54649,622248.642,508919.62,65750060.15,310,,,
8/25/2013,8,25,2013,112.9,11604875,30.74091178,48105,565019.3883,407004.5,65750060.15,312,,,
8/26/2013,8,26,2013,111.8,11608950,27.45229801,57471,642473.9372,458603.6,65750060.15,244,,,
8/27/2013,8,27,2013,117.52,11613250,51.94695338,71151,895651.7835,511329.52,65750060.15,205,,,
8/28/2013,8,28,2013,119.25,11617425,243.5203389,72494,817469.6983,526846.5,65750060.15,214,,,
8/29/2013,8,29,2013,119.48,11622375,44.63568124,67844,2687667.893,596683.12,65750060.15,272,,,
8/30/2013,8,30,2013,124.79,11627225,43.30645342,72629,727229.9762,610597.47,65750060.15,293,,,
8/31/2013,8,31,2013,132.75,11632600,32.35235089,82290,753757.5476,717779.25,65750060.15,369,,,
9/1/2013,9,1,2013,130.82,11638150,25.28747187,49046,1064159.23,729321.5,65750060.15,333,,,
9/2/2013,9,2,2013,131.03,11644025,46.83183395,52118,748660.7934,775828.63,65750060.15,332,,,
9/3/2013,9,3,2013,130.45,11648650,30.91428847,54757,894041.0108,607244.75,65750060.15,311,134.05,134.05,
9/4/2013,9,4,2013,126.74,11653000,24.59734787,58274,895742.7851,554360.76,86933017.77,284,131.11,128,
9/5/2013,9,5,2013,124.51,11657075,34.00943099,63542,858463.1279,511611.59,86933017.77,287,120.35,120.35,
9/6/2013,9,6,2013,122.44,11661825,33.00862693,57620,838119.7477,585630.52,86933017.77,246,124.6,123.85,
9/7/2013,9,7,2013,120.15,11665900,27.40258306,56635,667774.7839,492855.3,86933017.77,245,121.03,120.56,
9/8/2013,9,8,2013,118.51,11669625,22.51021597,43712,409117.8523,444056.97,86933017.77,230,127.56,125.22,
9/9/2013,9,9,2013,121.66,11674450,30.43641891,53474,527143.1761,590659.3,86933017.77,218,127.65,126.11,
9/10/2013,9,10,2013,123.39,11679100,28.07548626,55161,1092297.075,577218.42,86933017.77,255,131.16,130.08,
9/11/2013,9,11,2013,124.1,11684125,23.61451906,58672,806718.3184,626456.8,86933017.77,298,134.89,134.21,
9/12/2013,9,12,2013,128.45,11689325,24.96850657,65300,663689.9503,671022.8,86933017.77,374,136.02,135.26,
9/13/2013,9,13,2013,128.29,11694575,26.42562521,59829,734589.3105,676858.04,86933017.77,426,129.52,128.92,
9/14/2013,9,14,2013,124.32,11699975,21.9094985,48712,606148.1933,673938.72,86933017.77,302,130.92,129.99,
9/15/2013,9,15,2013,125.46,11704550,24.16845305,42924,410950.2141,576990.54,112628548.7,305,131.65,130.96,
9/16/2013,9,16,2013,126.02,11708775,29.82849822,52304,585717.368,536089.08,112628548.7,284,132.44,131.83,
9/17/2013,9,17,2013,127.56,11713200,90.93785999,61057,672793.4335,575933.4,112628548.7,255,131.21,131.21,
9/18/2013,9,18,2013,127.23,11716975,303.0384485,65538,788617.1299,518843.94,112628548.7,272,128.62,128.62,
9/19/2013,9,19,2013,124.1,11721850,111.427816,66398,785082.7042,618762.6,112628548.7,316,128.61,127.37,
9/20/2013,9,20,2013,123.98,11726675,35.98775791,65306,793416.423,602542.8,112628548.7,271,128.83,128.1,
9/21/2013,9,21,2013,123.5,11731350,26.17798718,58758,522574.7648,580573.5,112628548.7,317,128.77,127.7,
9/22/2013,9,22,2013,122.78,11736500,27.4817632,53993,458740.4706,635632.06,112628548.7,286,126.49,126.09,
9/23/2013,9,23,2013,123.02,11742025,36.37139814,62037,783517.9985,684114.22,112628548.7,261,128.32,127.92,
9/24/2013,9,24,2013,122.59,11747050,31.74116641,65845,1095771.974,619815.04,112628548.7,248,129.15,128.48,
9/25/2013,9,25,2013,124.18,11752400,30.8215087,66539,842440.8585,668088.4,148819199.8,256,132.24,131.09,
9/26/2013,9,26,2013,123.85,11756675,28.01795022,63157,717166.1371,532926.55,148819199.8,282,133.9,132.99,
9/27/2013,9,27,2013,125.6,11761075,82.75466408,66494,718883.7734,562939.2,148819199.8,349,138.85,137.84,
9/28/2013,9,28,2013,126.5,11765350,27.84186309,60434,592862.7568,544203,148819199.8,296,134.7,133.65,
9/29/2013,9,29,2013,128.1,11769550,19.75447388,54587,560375.1583,540453.9,148819199.8,307,134.42,133.33,
9/30/2013,9,30,2013,125.8,11773650,26.00052268,61734,691501.3174,519050.8,148819199.8,226,133.5,132.42,
10/1/2013,10,1,2013,127.11,11778550,36.02532288,69975,1039752.258,627414.96,148819199.8,221,120.74,119.46,
10/2/2013,10,2,2013,104.47,11782875,35.39513493,77571,1095329.729,455489.2,148819199.8,282,129.35,129.35,
10/3/2013,10,3,2013,116.95,11788075,40.37392697,72720,1108953.948,612818,148819199.8,274,129.19,128.1,
10/4/2013,10,4,2013,122,11792525,33.53991469,64698,829560.5917,546926,148819199.8,256,128.81,128.22,
10/5/2013,10,5,2013,121.51,11797800,26.70745176,55710,550816.6317,644124.51,148819199.8,296,128.55,127.82,
10/6/2013,10,6,2013,121.6,11802850,21.98375278,48783,410691.0149,616633.6,189281249.3,307,126.2,125.62,
10/7/2013,10,7,2013,123.6,11806675,32.99949234,58652,595294.0665,476725.2,189281249.3,252,131.43,130.52,
10/8/2013,10,8,2013,123.84,11810575,16.18054086,60475,707716.7127,484957.44,189281249.3,223,130.22,129.6,
10/9/2013,10,9,2013,126.08,11815150,25.13904198,69133,862761.0195,579968,189281249.3,216,130.56,130.12,
10/10/2013,10,10,2013,126.43,11820025,29.73024401,65216,824938.1381,620012.72,189281249.3,231,135.29,134.98,
10/11/2013,10,11,2013,126.84,11824450,28.46158064,67974,870771.6175,564818.52,189281249.3,237,137.37,136.78,
10/12/2013,10,12,2013,127.53,11829375,32.21519984,58649,715254.4658,632166.21,189281249.3,252,140.09,139.14,
10/13/2013,10,13,2013,129.74,11835100,31.15736732,57180,637885.7799,746783.44,189281249.3,349,145.04,144.09,
10/14/2013,10,14,2013,135.69,11841550,24.76312632,74721,963077.955,878457.06,189281249.3,249,144.43,142.52,
10/15/2013,10,15,2013,139.24,11847750,46.86833704,70171,822209.7656,869693.04,189281249.3,230,146.38,145.31,
10/16/2013,10,16,2013,141.83,11853225,36.84323895,74562,1024516.321,781625.13,267731249.5,289,155.37,154.56,
10/17/2013,10,17,2013,143.33,11857700,39.50246713,68607,912009.3743,646991.62,267731249.5,260,170.31,167.31,
10/18/2013,10,18,2013,150.59,11862025,45.53965756,69519,880504.6042,658078.3,267731249.5,258,173.67,171.8,
10/19/2013,10,19,2013,165.05,11867500,35.8234771,75457,1066912.825,909425.5,267731249.5,302,183.47,181.39,
10/20/2013,10,20,2013,165.71,11872900,27.8955071,64030,691056.4816,899308.17,267731249.5,249,192.07,190.47,
10/21/2013,10,21,2013,177.07,11877925,36.82997401,73341,979061.3851,896151.27,267731249.5,248,210.54,208.43,
10/22/2013,10,22,2013,191.78,11884150,41.67292026,89356,1235490.634,1201693.48,267731249.5,250,196.93,189.98,
10/23/2013,10,23,2013,199.95,11889425,36.67520171,87179,1096234.374,1061934.45,267731249.5,271,182.73,179.72,
10/24/2013,10,24,2013,195.78,11894650,49.26787775,88605,1068753.626,1032543.72,267731249.5,326,177.1,175.49,
10/25/2013,10,25,2013,172.81,11900650,46.75449972,82770,2883479.398,1044809.26,267731249.5,244,194.62,192.7,
10/26/2013,10,26,2013,179.71,11905625,53.66366945,67249,702233.6587,903581.88,390928787.6,270,200.07,200.07,
10/27/2013,10,27,2013,189.06,11910050,44.03445576,54418,505512.469,844909.14,390928787.6,254,203.21,201.39,
10/28/2013,10,28,2013,196.25,11914525,43.74981757,63786,613494.0734,886657.5,390928787.6,189,201.34,198.88,
10/29/2013,10,29,2013,202.09,11918450,26.14906747,70275,1671663.71,798457.59,390928787.6,182,204.76,202.73,
10/30/2013,10,30,2013,203.39,11923350,38.08800627,77520,712930.2264,1004339.82,390928787.6,210,206.72,206.72,
10/31/2013,10,31,2013,201.61,11928575,30.03529546,77578,695676.6571,1059460.55,390928787.6,300,206.19,205.36,
11/1/2013,11,1,2013,203.24,11933325,35.40296681,72946,686117.5332,972503.4,390928787.6,339,216.1,215.14,
11/2/2013,11,2,2013,204.15,11938750,23.87084674,69196,686361.0603,1112209.2,390928787.6,380,231.73,229.86,
11/3/2013,11,3,2013,206.85,11943650,24.97396102,63309,538328.0159,1018529.4,390928787.6,450,256.89,252.86,
11/4/2013,11,4,2013,225.1,11948650,67.37958812,77104,793106.5572,1140581.7,390928787.6,407,295.43,272.09,
11/5/2013,11,5,2013,246.63,11952900,47.14006645,93462,1218397.71,1059769.11,390928787.6,340,316.14,309.36,
11/6/2013,11,6,2013,258.23,11956950,118.3737812,101631,945894.5919,1076302.64,510929738,279,356.04,340.16,
11/7/2013,11,7,2013,292.32,11960800,117.8109883,104142,1071612.897,1159633.44,510929738,309,332.65,318.72,
11/8/2013,11,8,2013,325.56,11964125,108.1932055,107930,1144910.921,1117647.48,510929738,335,334.8,328.44,
11/9/2013,11,9,2013,359.76,11967675,86.29385375,108461,1024303.739,1308087.36,510929738,415,357.73,352.66,
11/10/2013,11,10,2013,296.91,11971875,52.48680278,97886,771057.0323,1262461.32,510929738,380,372.21,369.35,
11/11/2013,11,11,2013,339.38,11976750,62.00580352,86543,723078.1589,1675519.06,510929738,263,418.34,412.33,
11/12/2013,11,12,2013,353.95,11981475,20.0940219,95747,1022112.687,1679492.75,510929738,248,426.01,418.78,
11/13/2013,11,13,2013,391.64,11986175,24.28778395,100090,1201973.744,1850107.36,510929738,446,433.4,430.08,
11/14/2013,11,14,2013,416.5,11990400,23.93546077,113020,1263986.952,1769292,510929738,602,471.43,465.26,
11/15/2013,11,15,2013,428.24,11994475,18.56994291,97415,2139315.185,1752786.32,510929738,478,573.54,510.55,
11/16/2013,11,16,2013,433.53,11999375,15.43971301,97096,1922099.308,2130799.95,510929738,479,710.2,648.82,
11/17/2013,11,17,2013,463,12004200,15.1031091,86411,1032920.081,2240920,609482679.9,461,499.25,488.5,
11/18/2013,11,18,2013,583.16,12008300,25.27467522,130894,1868810.008,2405535,609482679.9,463,647.51,635.11,
11/19/2013,11,19,2013,559.99,12012175,32.54373365,170367,2532380.22,2187880.93,609482679.9,348,716.36,700.4,
11/20/2013,11,20,2013,595,12016250,25.18151883,141505,1605499.29,2439500,609482679.9,399,837.29,802.9,
11/21/2013,11,21,2013,694.95,12019950,26.57492613,124584,2028461.556,2589383.7,609482679.9,488,752.87,736.31,
11/22/2013,11,22,2013,761,12024100,23.61058302,140082,2680025.273,3175653,609482679.9,549,799.85,788.09,
11/23/2013,11,23,2013,837.99,12028150,21.86122464,134532,1528167.612,3411457.29,609482679.9,560,836.26,830.47,
11/24/2013,11,24,2013,833.16,12032450,17.57820997,103353,1415956.724,3596751.72,609482679.9,488,916.97,909.3,
11/25/2013,11,25,2013,814,12036950,19.27979672,117870,1453068.816,3678466,609482679.9,505,985.67,970.75,
11/26/2013,11,26,2013,844.9,12041050,24.05961565,145494,3518557.604,3484367.6,609482679.9,344,1081.77,1063.37,
11/27/2013,11,27,2013,961,12045200,28.13438242,164541,3576079.926,4015058,609482679.9,455,1135.45,1129.37,
11/28/2013,11,28,2013,1009,12049750,32.98440093,180643,3492155.695,4623238,609482679.9,411,1084.86,1060.16,
11/29/2013,11,29,2013,1083.9,12054375,25.92092417,160752,2819146.404,5040135,707408283.1,450,1029.02,1000.01,
11/30/2013,11,30,2013,1119.96,12058375,22.01670436,150747,1908515.759,4504479.12,707408283.1,497,1067.27,1036.8,
12/1/2013,12,1,2013,970,12063250,17.71816338,125448,1459358.22,4745240,707408283.1,337,1104.24,1094.94,
12/2/2013,12,2,2013,992.27,12067325,19.64441022,144106,1408867.796,4062353.38,707408283.1,391,1049.22,947.11,
12/3/2013,12,3,2013,1060,12072075,21.85614673,149257,1224061.223,5057260,707408283.1,274,1030.76,1016.6,
12/4/2013,12,4,2013,1151,12076500,21.13728202,150637,1393612.33,5117346,707408283.1,293,654.74,654.74,
12/5/2013,12,5,2013,1028.34,12080775,21.98836499,164289,1464895.121,4417748.64,707408283.1,337,789.57,759.43,
12/6/2013,12,6,2013,894,12086050,18.58752694,140744,1218717.233,4731942,707408283.1,432,901.72,891.79,
12/7/2013,12,7,2013,727.29,12090850,20.50910369,143645,2246474.26,3505537.8,707408283.1,359,928.08,915.64,
12/8/2013,12,8,2013,722.99,12095325,32.37259238,95996,1409374.732,3258515.93,707408283.1,360,957.64,887.48,
12/9/2013,12,9,2013,871,12100200,12.81918828,127647,1241954.374,4256577,707408283.1,279,877.7,867.1,
12/10/2013,12,10,2013,936.98,12105225,19.97697104,128388,883234.4513,4726127.12,908350862.4,291,942.32,922.39,
12/11/2013,12,11,2013,886.2,12109175,17.69299634,129666,1116560.57,3515555.4,908350862.4,326,892.03,867.48,
12/12/2013,12,12,2013,845.75,12113325,14.89978988,113825,800870.1968,3521703,908350862.4,363,840.64,832.9,
12/13/2013,12,13,2013,874,12117475,14.94454362,120982,1015077.8,3639336,908350862.4,388,848.39,830.38,
12/14/2013,12,14,2013,864.7,12122475,13.21918752,113263,685149.2235,4334741.1,908350862.4,318,714.28,694.12,
12/15/2013,12,15,2013,848.17,12126925,11.2711577,103782,479877.2723,3783686.37,908350862.4,343,539.33,469.48,
12/16/2013,12,16,2013,709,12131750,14.01108799,137337,1464660.948,3430851,908350862.4,362,622.07,604.2,
12/17/2013,12,17,2013,702.05,12136675,16.22399978,139023,2043815.893,3468829.05,908350862.4,310,718.24,688.8,
12/18/2013,12,18,2013,576.16,12141925,18.50617393,153222,2028260.308,3035210.88,908350862.4,327,623.34,613.34,
12/19/2013,12,19,2013,653,12147325,15.81127156,134257,1314311.995,3535995,908350862.4,342,668.01,639.23,
12/20/2013,12,20,2013,660,12152375,16.24572703,125004,1090953.043,3343560,908350862.4,331,642.64,637.86,
12/21/2013,12,21,2013,612.5,12156450,14.69955031,110306,1054795.099,2504512.5,1180923195,271,670.09,663.05,
12/22/2013,12,22,2013,637,12160600,11.14297494,98559,754702.3536,2650557,1180923195,315,674.56,671.16,
12/23/2013,12,23,2013,639.9,12164575,11.43633559,105307,801056.1802,2550641.4,1180923195,291,724.05,714.79,
12/24/2013,12,24,2013,647.27,12168725,12.64534115,135360,752936.8719,2693937.74,1180923195,326,757.23,741.56,
12/25/2013,12,25,2013,658.07,12173025,12.45799785,120437,1097540.476,2837597.84,1180923195,291,736.92,731.41,
12/26/2013,12,26,2013,734.42,12177500,11.77737607,97504,553891.0205,3294608.12,1180923195,309,728.46,719.65,
12/27/2013,12,27,2013,715.51,12181875,13.52135419,115404,566821.5729,3139657.88,1180923195,207,752.64,747.91,
12/28/2013,12,28,2013,701.61,12185975,11.80259669,95474,714279.8895,2884318.71,1180923195,331,751.67,746.08,
12/29/2013,12,29,2013,714.79,12189725,11.46103748,93084,744045.3184,2688325.19,1180923195,391,764.27,764.27,
12/30/2013,12,30,2013,739.1,12194575,14.91471734,130692,811163.1271,3594982.4,1180923195,364,781.35,768.8,
12/31/2013,12,31,2013,731,12198800,11.43245003,108166,640497.3879,3096516,1180923195,309,825.68,819.3,
1/1/2014,1,1,2014,746.9,12203800,9.18372917,83356,525007.9021,3741222.1,1180923195,381,823.27,818.96,
